title,url,matching_questions,similarity
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win North Carolina by 0%-1.0%?,0.4549173414707184
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win North Carolina by 3%-4.0%?,0.4531761407852173
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Georgia by 4.0% or more?,0.45117682218551636
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win North Carolina by 0%-1.0%?,0.4497567117214203
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Arizona by 4.0% or more?,0.4490944743156433
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 10.0% or more?,0.4489383101463318
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Wisconsin by 0%-1.0%?,0.4474843740463257
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win North Carolina by 1.0%-2.0%?,0.4466117322444916
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win North Carolina by 2.0%-3.0%?,0.4461154341697693
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Wisconsin by 1%-2.0%?,0.4450424015522003
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Wisconsin by 2%-3.0%?,0.4447490870952606
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Wisconsin by 0%-1.0%?,0.4423268735408783
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Iowa by 1-2.0%?,0.44169795513153076
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win North Carolina by 3.0%-4.0%?,0.4411304295063019
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Howard Lutnick for Treasury Secretary?,0.43978768587112427
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Wisconsin by 3%-4.0%?,0.4396478831768036
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Jamie Dimon for Treasury Secretary?,0.43792587518692017
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump win another state by the largest margin?,0.43743443489074707
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Iowa by 0-1.0%?,0.435648113489151
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Georgia by 0%-1.0%?,0.43384888768196106
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Kevin Warsh for Treasury Secretary?,0.43375492095947266
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Wisconsin by 2.0%-3.0%?,0.43374621868133545
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Nevada by  0%-1.0%?,0.43276941776275635
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Wisconsin by 1.0%-2.0%?,0.4325575530529022
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Iowa by 2.0-3.0%?,0.43190714716911316
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Nevada by  0%-1.0%?,0.4301886260509491
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Arizona by 4.0% or more?,0.42996087670326233
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Georgia by 1.0%-2.0%?,0.42977505922317505
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Nevada by 2.0%-3.0%?,0.4291861653327942
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Nevada by 1.0%-2.0%?,0.42804354429244995
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Georgia by 2.0%-3.0%?,0.4276489317417145
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Nevada by  1.0%-2.0%?,0.4275529682636261
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Nevada by 2.0%-3.0%?,0.4271737039089203
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Iowa by 3.0-4.0%?,0.42675530910491943
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Wisconsin by 3.0%-4.0%?,0.42586180567741394
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Arizona by 0%-1.0%?,0.42447352409362793
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 8.0-9.0%?,0.42418134212493896
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 0-1.0%?,0.4236663579940796
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Robert Lighthizer for Treasury Secretary?,0.4234705865383148
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Nevada by 3.0%-4.0%?,0.42302626371383667
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Georgia by 3.0%-4.0%?,0.42266103625297546
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Nevada by 3.0%-4.0%?,0.422255277633667
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Georgia by 0%-1.0%?,0.4219161570072174
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 7.0-8.0%?,0.42185962200164795
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 2.0-3.0%?,0.42058175802230835
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Arizona by 1.0%-2.0%?,0.41990798711776733
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 4.0-5.0%?,0.4192466139793396
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Arizona by 2.0%-3.0%?,0.41922760009765625
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.4188368022441864
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 1.0-2.0%?,0.41676923632621765
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Marc Rowan for Treasury Secretary?,0.41591399908065796
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 9.0-10.0%?,0.41524559259414673
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Georgia by 1.0%-2.0%?,0.4150257706642151
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 5.0-6.0%?,0.4144987463951111
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump win Arkansas by the largest margin?,0.4143396019935608
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 3.0-4.0%?,0.41421955823898315
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Georgia by 2.0%-3.0%?,0.4141215980052948
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Democratic candidate win Arizona by 3.0%-4.0%?,0.41311392188072205
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Iowa by 6.0-7.0%?,0.4108094871044159
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Georgia by 3.0%-4.0%?,0.4080394506454468
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump win West Virginia by the largest margin?,0.40750858187675476
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Arizona by 0%-1.0%?,0.4069938063621521
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump win Wyoming by the largest margin?,0.4045060873031616
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Ted McKinney for Agriculture Secretary?,0.40442535281181335
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Larry Kudlow for Treasury Secretary?,0.4037877023220062
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,0.40340298414230347
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,0.40313243865966797
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Arizona by 2.0%-3.0%?,0.40175747871398926
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will the Republican candidate win Arizona by 1.0%-2.0%?,0.401425302028656
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.40025317668914795
"Some Dems are clear in private the PA Senate race is over, reporter says",https://www.youtube.com/watch?v=6nN8SMnLnSs,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.4000181555747986
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Pete Hegseth be Trump's Defense Secretary?,0.556839108467102
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Ted McKinney for Agriculture Secretary?,0.5555262565612793
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.5525376796722412
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Trump nominates Elon Musk to Cabinet?,0.5477502346038818
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Christopher Miller be Trump's Defense Secretary?,0.5447826385498047
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Sid Miller for Agriculture Secretary?,0.540275514125824
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Garret Graves for Transportation Secretary?,0.5358734130859375
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Larry Kudlow for Treasury Secretary?,0.5324583053588867
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump formally nominate RFK Jr. to the cabinet?,0.5307966470718384
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Robert O'Brien be Trump's Defense Secretary?,0.524170994758606
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will RFK Jr. be Trump's HHS Secretary?,0.5214492082595825
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Jay Clayton for Treasury Secretary?,0.518844723701477
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Eric Hargan be Trump's HHS Secretary?,0.5148634910583496
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Bobby Jindal be Trump's HHS Secretary?,0.5125777721405029
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Brian Blase be Trump's HHS Secretary?,0.5117029547691345
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Sam Graves for Transportation Secretary?,0.5026918053627014
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Thomas Massie be Trump's Defense Secretary?,0.4928719103336334
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Brandon Williams for Labor Secretary?,0.4918525815010071
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Bill Hagerty for Commerce Secretary?,0.49152833223342896
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Thomas Massie for Agriculture Secretary?,0.4910737872123718
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Robert Lighthizer for Commerce Secretary?,0.4893095791339874
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Glenn Youngkin for Education Secretary?,0.48242881894111633
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Robert Lighthizer for Treasury Secretary?,0.48170584440231323
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Jamie Dimon for Treasury Secretary?,0.4803529381752014
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Mike Gallagher be Trump's Defense Secretary?,0.4781186282634735
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump formally nominate Tulsi Gabbard to the cabinet?,0.4781075716018677
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Mike Waltz be Trump's Defense Secretary?,0.47698473930358887
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Ken Paxton be Trump's Attorney General?,0.47302407026290894
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.47125911712646484
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Andrew Puzder for Labor Secretary?,0.4705454111099243
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Scott Bessent for Treasury Secretary?,0.46801841259002686
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate William J. Pulte for HUD Secretary?,0.4679762125015259
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Joni Ernst be Trump's Defense Secretary?,0.4667923152446747
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Ben Carson be Trump's HHS Secretary?,0.46517831087112427
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Charles Herbster for Agriculture Secretary?,0.46390286087989807
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Kip Tom for Agriculture Secretary?,0.4622005820274353
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Dana Wade for HUD Secretary?,0.45762085914611816
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Mike Pompeo be Trump's Defense Secretary?,0.45438674092292786
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will RFK be a member of the Trump administration?,0.4535084068775177
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Howard Lutnick for Treasury Secretary?,0.45333296060562134
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Betsy DeVos for Education Secretary?,0.45321518182754517
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Joe Grogan be Trump's HHS Secretary?,0.4471038281917572
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Paul Mango be Trump's HHS Secretary?,0.4453979730606079
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Elise Stefanik for Education Secretary?,0.44312191009521484
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Patrick Pizzella for Labor Secretary?,0.44225412607192993
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Trump wins and picks Dimon for Treasury Secretary?,0.4421440660953522
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Matthew Whitaker be Trump's Attorney General?,0.442013144493103
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Pete Hegseth confirmed as Secretary of Defense?,0.4393186569213867
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Ryan Walters for Education Secretary?,0.4392906427383423
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Ben Carson for Education Secretary?,0.43841442465782166
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate John Paulson for Treasury Secretary?,0.43679022789001465
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Doug Burgum be a member of the Trump administration?,0.4367327392101288
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Andrew Bailey be Trump's Attorney General?,0.4362782835960388
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Tim Scott for HUD Secretary?,0.430158793926239
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Tom Cotton be Trump's Defense Secretary?,0.4298713505268097
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Ben Carson for HUD Secretary?,0.4291195869445801
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Tulsi Gabbard  be a member of the Trump administration?,0.4237951934337616
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Sarah Frey for Agriculture Secretary?,0.4198409914970398
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.4189481735229492
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Stephen Hahn for FDA Commissioner?,0.407906174659729
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Cindy Hyde-Smith for Agriculture Secretary?,0.4046371579170227
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Marco Rubio be a member of the Trump administration?,0.403052419424057
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,RFK Jr. confirmed as Health & Human Services Secretary?,0.4011836647987366
Trump nominates Sean Duffy as Transportation secretary,https://www.youtube.com/watch?v=8M7hWCVGJIk,Will Trump nominate Brian Montgomery for HUD Secretary?,0.40015342831611633
'The View' melts down over 'Morning Joe' meeting with Trump,https://www.youtube.com/watch?v=YeM5s8JoAtU,Will Joe Grogan be Trump's HHS Secretary?,0.4751376807689667
'The View' melts down over 'Morning Joe' meeting with Trump,https://www.youtube.com/watch?v=YeM5s8JoAtU,Will Joe Biden attend presidential inauguration?,0.4097234904766083
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Thomas Massie be Trump's Defense Secretary?,0.5180529952049255
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Larry Kudlow for Treasury Secretary?,0.5149286985397339
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate William J. Pulte for HUD Secretary?,0.5130711793899536
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Thomas Massie for Agriculture Secretary?,0.5092020034790039
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Jamie Dimon for Treasury Secretary?,0.5027947425842285
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Christopher Miller be Trump's Defense Secretary?,0.4972341060638428
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.49324968457221985
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Charles Herbster for Agriculture Secretary?,0.4895346164703369
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Paul Mango be Trump's HHS Secretary?,0.48940587043762207
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Sid Miller for Agriculture Secretary?,0.4851251542568207
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Jay Clayton for Treasury Secretary?,0.48464682698249817
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Kip Tom for Agriculture Secretary?,0.48454421758651733
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.48298341035842896
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate John Paulson for Treasury Secretary?,0.47484922409057617
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Scott Bessent for Treasury Secretary?,0.4746890366077423
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Robert Lighthizer for Treasury Secretary?,0.4715638756752014
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Patrick Pizzella for Labor Secretary?,0.46754395961761475
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump formally nominate Tulsi Gabbard to the cabinet?,0.4657866656780243
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Eric Hargan be Trump's HHS Secretary?,0.46569952368736267
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Bill Hagerty for Commerce Secretary?,0.46554064750671387
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Trump nominate Robert Lighthizer for Commerce Secretary?,0.4654802680015564
Incoming WH Deputy Chief of Staff reveals where Trump stands on Matt Gaetz choice,https://www.youtube.com/watch?v=JTmQdOAv3sc,Will Joe Grogan be Trump's HHS Secretary?,0.46546733379364014
