title,url,matching_questions,similarity,emb_file,graph_file
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Two Trump Cabinet confirmations in January?,0.6009640693664551,data/emb_0443.pt,data/graph_0443.pt
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Nine Trump Cabinet confirmations in January?,0.6004449725151062,data/emb_0443.pt,data/graph_0443.pt
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Michelle Obama attend presidential inauguration?,0.7075855135917664,data/emb_0450.pt,data/graph_0450.pt
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Kamala Harris attend presidential inauguration?,0.7037025690078735,data/emb_0450.pt,data/graph_0450.pt
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Hillary Clinton attend presidential inauguration?,0.6083012223243713,data/emb_0450.pt,data/graph_0450.pt
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Nancy Pelosi attend presidential inauguration?,0.6060354709625244,data/emb_0450.pt,data/graph_0450.pt
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Pete Hegseth confirmed as Secretary of Defense?,0.6604892015457153,data/emb_0454.pt,data/graph_0454.pt
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.6560249328613281,data/emb_0454.pt,data/graph_0454.pt
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will Pete Hegseth be Trump's Defense Secretary?,0.6505554914474487,data/emb_0454.pt,data/graph_0454.pt
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,0.6142948269844055,data/emb_0454.pt,data/graph_0454.pt
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,0.6058329939842224,data/emb_0454.pt,data/graph_0454.pt
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Pete Hegseth confirmed as Secretary of Defense?,0.7159324884414673,data/emb_0459.pt,data/graph_0459.pt
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will Pete Hegseth be Trump's Defense Secretary?,0.6438508033752441,data/emb_0459.pt,data/graph_0459.pt
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will John Curtis vote to confirm Pete Hegseth as Secretary of Defense?,0.626848042011261,data/emb_0459.pt,data/graph_0459.pt
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,0.6132447719573975,data/emb_0459.pt,data/graph_0459.pt
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.6103775501251221,data/emb_0459.pt,data/graph_0459.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Pete Hegseth confirmed as Secretary of Defense?,0.7345134615898132,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Pete Hegseth be Trump's Defense Secretary?,0.7203752994537354,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,0.6953389048576355,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.6854082345962524,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,0.6840834021568298,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will John Curtis vote to confirm Pete Hegseth as Secretary of Defense?,0.6764353513717651,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Lisa Murkowski vote to confirm Pete Hegseth as Secretary of Defense?,0.6478921175003052,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Mike Rogers be Trump's Defense Secretary?,0.6095870733261108,data/emb_0464.pt,data/graph_0464.pt
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Tom Cotton be Trump's Defense Secretary?,0.6026010513305664,data/emb_0464.pt,data/graph_0464.pt
The Five reacts to contentious Hegseth confirmation hearing,https://www.youtube.com/watch?v=NvRfNjoX5as,Will Pete Hegseth be Trump's Defense Secretary?,0.8139287233352661,data/emb_0473.pt,data/graph_0473.pt
The Five reacts to contentious Hegseth confirmation hearing,https://www.youtube.com/watch?v=NvRfNjoX5as,Pete Hegseth confirmed as Secretary of Defense?,0.7706478238105774,data/emb_0473.pt,data/graph_0473.pt
The Five reacts to contentious Hegseth confirmation hearing,https://www.youtube.com/watch?v=NvRfNjoX5as,Will Mike Rogers be Trump's Defense Secretary?,0.6375280618667603,data/emb_0473.pt,data/graph_0473.pt
The Five reacts to contentious Hegseth confirmation hearing,https://www.youtube.com/watch?v=NvRfNjoX5as,Will Ron DeSantis be Trump's Defense Secretary?,0.6283413171768188,data/emb_0473.pt,data/graph_0473.pt
WATCH: Hecklers removed from Pete Hegseth's confirmation hearing,https://www.youtube.com/watch?v=1IujRoVGiJk,Will Robert O'Brien be Trump's Defense Secretary?,0.6271839141845703,data/emb_0477.pt,data/graph_0477.pt
WATCH: Hecklers removed from Pete Hegseth's confirmation hearing,https://www.youtube.com/watch?v=1IujRoVGiJk,Will Christopher Miller be Trump's Defense Secretary?,0.6257150769233704,data/emb_0477.pt,data/graph_0477.pt
WATCH: Hecklers removed from Pete Hegseth's confirmation hearing,https://www.youtube.com/watch?v=1IujRoVGiJk,Will Mike Rogers be Trump's Defense Secretary?,0.6250759363174438,data/emb_0477.pt,data/graph_0477.pt
WATCH: Hecklers removed from Pete Hegseth's confirmation hearing,https://www.youtube.com/watch?v=1IujRoVGiJk,Will Mike Pompeo be Trump's Defense Secretary?,0.615382194519043,data/emb_0477.pt,data/graph_0477.pt
WATCH: Hecklers removed from Pete Hegseth's confirmation hearing,https://www.youtube.com/watch?v=1IujRoVGiJk,Will Mike Gallagher be Trump's Defense Secretary?,0.6084666848182678,data/emb_0477.pt,data/graph_0477.pt
WATCH: Hecklers removed from Pete Hegseth's confirmation hearing,https://www.youtube.com/watch?v=1IujRoVGiJk,Will Ron DeSantis be Trump's Defense Secretary?,0.6002292633056641,data/emb_0477.pt,data/graph_0477.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Pete Hegseth be Trump's Defense Secretary?,0.8205655813217163,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Pete Hegseth confirmed as Secretary of Defense?,0.7725009918212891,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Mike Rogers be Trump's Defense Secretary?,0.6927652359008789,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Robert O'Brien be Trump's Defense Secretary?,0.6407257318496704,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Thomas Massie be Trump's Defense Secretary?,0.6405065059661865,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Tom Cotton be Trump's Defense Secretary?,0.6370526552200317,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Ron DeSantis be Trump's Defense Secretary?,0.6308100819587708,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Joni Ernst be Trump's Defense Secretary?,0.6281338930130005,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Christopher Miller be Trump's Defense Secretary?,0.6172851324081421,data/emb_0483.pt,data/graph_0483.pt
Schumer reportedly directed Dems to pressure Trump nominees: 'SHAMEFUL',https://www.youtube.com/watch?v=7jD5B4aUyA4,Will Mike Pompeo be Trump's Defense Secretary?,0.6084452867507935,data/emb_0483.pt,data/graph_0483.pt
JD Vance TORCHES Biden for leaving 'dumpster fire' for incoming Trump admin,https://www.youtube.com/watch?v=1sEz2aNHrkU,Will Biden pardon Trump?,0.7225836515426636,data/emb_0493.pt,data/graph_0493.pt
JD Vance TORCHES Biden for leaving 'dumpster fire' for incoming Trump admin,https://www.youtube.com/watch?v=1sEz2aNHrkU,Will Biden issue more pardons than Trump?,0.7190815806388855,data/emb_0493.pt,data/graph_0493.pt
JD Vance TORCHES Biden for leaving 'dumpster fire' for incoming Trump admin,https://www.youtube.com/watch?v=1sEz2aNHrkU,Will Joe Biden attend presidential inauguration?,0.6223845481872559,data/emb_0493.pt,data/graph_0493.pt
"ALL BLAZE, NO GLORY: Biden takes heat over flurry of last-minute policy moves",https://www.youtube.com/watch?v=YWOrOmAIRS0,Will Joe Biden attend presidential inauguration?,0.6215608716011047,data/emb_0496.pt,data/graph_0496.pt
'TOOK MY BREATH AWAY': Trump NYC sentencing skewered by legal experts,https://www.youtube.com/watch?v=Kvmopxgx0B8,Will Jay Clayton be Trump's Attorney General?,0.6260029077529907,data/emb_0497.pt,data/graph_0497.pt
'TOOK MY BREATH AWAY': Trump NYC sentencing skewered by legal experts,https://www.youtube.com/watch?v=Kvmopxgx0B8,Will Todd Blanche be Trump's Attorney General?,0.6139215230941772,data/emb_0497.pt,data/graph_0497.pt
'TOOK MY BREATH AWAY': Trump NYC sentencing skewered by legal experts,https://www.youtube.com/watch?v=Kvmopxgx0B8,Will Matthew Whitaker be Trump's Attorney General?,0.6112967133522034,data/emb_0497.pt,data/graph_0497.pt
SCOTUS declines to stop Trumps sentencing,https://www.youtube.com/watch?v=WjpPUBxVpM8,Will Trump appeal his hush money conviction?,0.6436228156089783,data/emb_0500.pt,data/graph_0500.pt
"Judge Merchan is 'desperate' to sentence Trump, Katie Cherkasky argues",https://www.youtube.com/watch?v=0pHUAiroHUs,Trump's January 10 sentencing pushed back?,0.6072633266448975,data/emb_0501.pt,data/graph_0501.pt
Expert calls to shut down Bidens woke nonsense in fiery interview,https://www.youtube.com/watch?v=ZXedN4IK1kg,Will Trump withdraw from Paris climate agreement in first 100 days?,0.6216963529586792,data/emb_0502.pt,data/graph_0502.pt
Former national security adviser warns ISIS is 'on the rise',https://www.youtube.com/watch?v=uuO9NcySck0,Will Robert O'Brien be Trump's Defense Secretary?,0.6198719143867493,data/emb_0503.pt,data/graph_0503.pt
This was lawfare against Trump: Jonathan Turley,https://www.youtube.com/watch?v=MIGnczybegs,Trump sentenced to prison in NY case before inauguration?,0.687620997428894,data/emb_0504.pt,data/graph_0504.pt
"Judge denies Trump bid to dismiss conviction, schedules sentencing before Inauguration Day",https://www.youtube.com/watch?v=QrzTRmVrQzo,Trump sentenced to prison in NY case before inauguration?,0.7448927760124207,data/emb_0505.pt,data/graph_0505.pt
'The Five' calls out Biden for 'wallowing in self-pity',https://www.youtube.com/watch?v=uyRj5ZRgRA4,Will Joe Biden attend presidential inauguration?,0.6489078998565674,data/emb_0506.pt,data/graph_0506.pt
'WARNING SHOT': Trump team puts sanctuary leaders on notice,https://www.youtube.com/watch?v=rT1eqJp2F7k,Trump deportation executive order on Day 1?,0.6541032791137695,data/emb_0507.pt,data/graph_0507.pt
'WARNING SHOT': Trump team puts sanctuary leaders on notice,https://www.youtube.com/watch?v=rT1eqJp2F7k,Trump deportation executive order in first 100 days?,0.6097908020019531,data/emb_0507.pt,data/graph_0507.pt
SPEAKER FIGHT: Trump 'strongly encouraged' to step in to avoid election certification delay,https://www.youtube.com/watch?v=6_bU2n34-80,Will Trump be Speaker by January 1?,0.6143567562103271,data/emb_0509.pt,data/graph_0509.pt
Kayleigh McEnany: Trump has big plans on Day 1,https://www.youtube.com/watch?v=rZRz7RJidGM,Trump deportation executive order on Day 1?,0.692074179649353,data/emb_0510.pt,data/graph_0510.pt
Kayleigh McEnany: Trump has big plans on Day 1,https://www.youtube.com/watch?v=rZRz7RJidGM,Trump deportation executive order in first 100 days?,0.6583911180496216,data/emb_0510.pt,data/graph_0510.pt
Pompeo issues warning about Iranian nuclear threat: 'Make sure this never happens',https://www.youtube.com/watch?v=_3pLOCYeIMw,Will Mike Pompeo be Trump's Defense Secretary?,0.6606972217559814,data/emb_0512.pt,data/graph_0512.pt
'The Five' roasts AOC's 'spiral',https://www.youtube.com/watch?v=eF1gpAL07uY,Will Elon Musk be a member of the Trump administration?,0.6194086670875549,data/emb_0513.pt,data/graph_0513.pt
'GET BEHIND IT': Republicans urged to end Dems' 'last tool' to obstruct Trump agenda,https://www.youtube.com/watch?v=10RgCdl7yN0,One Trump Cabinet confirmation in January?,0.6057748794555664,data/emb_0514.pt,data/graph_0514.pt
'GET BEHIND IT': Republicans urged to end Dems' 'last tool' to obstruct Trump agenda,https://www.youtube.com/watch?v=10RgCdl7yN0,Nine Trump Cabinet confirmations in January?,0.6052095890045166,data/emb_0514.pt,data/graph_0514.pt
'GET BEHIND IT': Republicans urged to end Dems' 'last tool' to obstruct Trump agenda,https://www.youtube.com/watch?v=10RgCdl7yN0,No Trump Cabinet confirmations in January?,0.602190375328064,data/emb_0514.pt,data/graph_0514.pt
'GET BEHIND IT': Republicans urged to end Dems' 'last tool' to obstruct Trump agenda,https://www.youtube.com/watch?v=10RgCdl7yN0,Five Trump Cabinet confirmations in January?,0.6017086505889893,data/emb_0514.pt,data/graph_0514.pt
Did Congress just want to get home for the holidays?,https://www.youtube.com/watch?v=u4Q7UN5-3FY,Debt ceiling abolished before Trump inauguration?,0.6290427446365356,data/emb_0518.pt,data/graph_0518.pt
Speaker Mike Johnson speaks after House passes interim spending bill,https://www.youtube.com/watch?v=tsVLgrK8CP0,Congress passes funding bill before Trump inauguration?,0.683226466178894,data/emb_0519.pt,data/graph_0519.pt
"Elon Musk triggers fury of Hillary, Dems",https://www.youtube.com/watch?v=iWFEC94DK-s,Will Elon Musk be a member of the Trump administration?,0.6802119016647339,data/emb_0520.pt,data/graph_0520.pt
"Elon Musk triggers fury of Hillary, Dems",https://www.youtube.com/watch?v=iWFEC94DK-s,Trump nominates Elon Musk to Cabinet?,0.6312261819839478,data/emb_0520.pt,data/graph_0520.pt
"Elon Musk triggers fury of Hillary, Dems",https://www.youtube.com/watch?v=iWFEC94DK-s,Will Elon Musk attend presidential inauguration?,0.6092315316200256,data/emb_0520.pt,data/graph_0520.pt
'The Five': Trump and DOGE bros win push to kill massive spending bill,https://www.youtube.com/watch?v=kRhqvlFp5MM,Will Elon Musk be a member of the Trump administration?,0.6364001035690308,data/emb_0523.pt,data/graph_0523.pt
'The Five': Trump and DOGE bros win push to kill massive spending bill,https://www.youtube.com/watch?v=kRhqvlFp5MM,Trump nominates Elon Musk to Cabinet?,0.6239601969718933,data/emb_0523.pt,data/graph_0523.pt
'The Five': Trump and DOGE bros win push to kill massive spending bill,https://www.youtube.com/watch?v=kRhqvlFp5MM,Will Elon Musk attend presidential inauguration?,0.6060587763786316,data/emb_0523.pt,data/graph_0523.pt
Trump team TORCHES Elizabeth Warren after Elon Musk criticism: 'Mic drop',https://www.youtube.com/watch?v=qMbvovkAsiw,Will Elon Musk be a member of the Trump administration?,0.7057399749755859,data/emb_0526.pt,data/graph_0526.pt
Trump team TORCHES Elizabeth Warren after Elon Musk criticism: 'Mic drop',https://www.youtube.com/watch?v=qMbvovkAsiw,Trump nominates Elon Musk to Cabinet?,0.6631085872650146,data/emb_0526.pt,data/graph_0526.pt
Dems ROAST Biden for disappearing after losing to Trump,https://www.youtube.com/watch?v=F-9-bA7pz7A,Will Joe Biden attend presidential inauguration?,0.6261600255966187,data/emb_0528.pt,data/graph_0528.pt
This was the 'beginning of the end' for Justin Trudeau,https://www.youtube.com/watch?v=9ku30MoKpTY,Trudeau resigns before February?,0.6691322326660156,data/emb_0529.pt,data/graph_0529.pt
Hannity: A reckoning is coming,https://www.youtube.com/watch?v=I4hAllgtDKo,Will Biden issue more pardons than Trump?,0.6422040462493896,data/emb_0530.pt,data/graph_0530.pt
Hannity: A reckoning is coming,https://www.youtube.com/watch?v=I4hAllgtDKo,Will Biden pardon Trump?,0.6358803510665894,data/emb_0530.pt,data/graph_0530.pt
Jesse Watters: Can Michelle Obama dance away her Trump woes?,https://www.youtube.com/watch?v=IVYC_p2Mcis,Will Michelle Obama attend presidential inauguration?,0.602055549621582,data/emb_0532.pt,data/graph_0532.pt
New details revealed on Trump's possible day-one executive actions,https://www.youtube.com/watch?v=-9k7ochhfgk,Will Trump formally nominate RFK Jr. to the cabinet?,0.660368025302887,data/emb_0533.pt,data/graph_0533.pt
New details revealed on Trump's possible day-one executive actions,https://www.youtube.com/watch?v=-9k7ochhfgk,Will RFK be a member of the Trump administration?,0.6349399089813232,data/emb_0533.pt,data/graph_0533.pt
'FAT SHAMING!': Whoopi Goldberg goes after RFK Jr.,https://www.youtube.com/watch?v=6IcUix2u7WA,RFK Jr. confirmed as Health & Human Services Secretary?,0.6107832193374634,data/emb_0535.pt,data/graph_0535.pt
"Biden commutes nearly 1,500 sentences, pardons 39",https://www.youtube.com/watch?v=DFC9-q-Gn3I,Will Biden pardon Trump?,0.6251867413520813,data/emb_0536.pt,data/graph_0536.pt
CENSORED AMERICANS: Jim Jordan reacts to Christopher Wrays resignation,https://www.youtube.com/watch?v=BZyRLy8onHE,Will Trump remove FBI director Christopher Wray?,0.6094781160354614,data/emb_0537.pt,data/graph_0537.pt
FBI Director Christopher Wray to resign before Trump takes office,https://www.youtube.com/watch?v=_dNXiE5yG0A,Will Trump remove FBI director Christopher Wray?,0.6064013242721558,data/emb_0538.pt,data/graph_0538.pt
Army veterans who served under Pete Hegseth praise his leadership | Will Cain Show,https://www.youtube.com/watch?v=RsbF0h-qUc8,Pete Hegseth confirmed as Secretary of Defense?,0.8261319994926453,data/emb_0539.pt,data/graph_0539.pt
Army veterans who served under Pete Hegseth praise his leadership | Will Cain Show,https://www.youtube.com/watch?v=RsbF0h-qUc8,Will Pete Hegseth be Trump's Defense Secretary?,0.8081700801849365,data/emb_0539.pt,data/graph_0539.pt
Army veterans who served under Pete Hegseth praise his leadership | Will Cain Show,https://www.youtube.com/watch?v=RsbF0h-qUc8,Will Mike Rogers be Trump's Defense Secretary?,0.6492101550102234,data/emb_0539.pt,data/graph_0539.pt
Army veterans who served under Pete Hegseth praise his leadership | Will Cain Show,https://www.youtube.com/watch?v=RsbF0h-qUc8,Will Robert O'Brien be Trump's Defense Secretary?,0.607162594795227,data/emb_0539.pt,data/graph_0539.pt
Hegseth praises Trump for standing by him: 'Backbone of steel',https://www.youtube.com/watch?v=A2A9i5qqnjs,Pete Hegseth confirmed as Secretary of Defense?,0.833336353302002,data/emb_0543.pt,data/graph_0543.pt
Hegseth praises Trump for standing by him: 'Backbone of steel',https://www.youtube.com/watch?v=A2A9i5qqnjs,Will Pete Hegseth be Trump's Defense Secretary?,0.8235015869140625,data/emb_0543.pt,data/graph_0543.pt
Sage Steele: KJP deserved this questioning,https://www.youtube.com/watch?v=A75I9rHHo4Q,Will Biden pardon Trump?,0.6369737386703491,data/emb_0545.pt,data/graph_0545.pt
TRUMP TRANSITION: Alina Habba tapped for counselor to president,https://www.youtube.com/watch?v=rw0HEolhwO0,Will Trump pardon Ross Ulbricht in his first 100 days?,0.6087181568145752,data/emb_0546.pt,data/graph_0546.pt
'OUTRAGEOUS': Lara Trump suspects Biden has 'a lot more to hide',https://www.youtube.com/watch?v=SZhGDXeZ1b4,Will Biden pardon Trump?,0.6493452787399292,data/emb_0547.pt,data/graph_0547.pt
KJP grilled over Hunter Biden pardon: 'Do you owe an apology to the American people?',https://www.youtube.com/watch?v=UnZTQQlmz2w,Will Biden pardon Trump?,0.6023144721984863,data/emb_0548.pt,data/graph_0548.pt
'OVER THE TOP': House speaker slams Dems' character assassination of Trump picks,https://www.youtube.com/watch?v=5napzQQ2DYA,Pete Hegseth confirmed as Secretary of Defense?,0.7312145233154297,data/emb_0549.pt,data/graph_0549.pt
'OVER THE TOP': House speaker slams Dems' character assassination of Trump picks,https://www.youtube.com/watch?v=5napzQQ2DYA,Will Pete Hegseth be Trump's Defense Secretary?,0.6968989968299866,data/emb_0549.pt,data/graph_0549.pt
'OVER THE TOP': House speaker slams Dems' character assassination of Trump picks,https://www.youtube.com/watch?v=5napzQQ2DYA,Will Mike Rogers be Trump's Defense Secretary?,0.6522868871688843,data/emb_0549.pt,data/graph_0549.pt
'OVER THE TOP': House speaker slams Dems' character assassination of Trump picks,https://www.youtube.com/watch?v=5napzQQ2DYA,Will Mike Pompeo be Trump's Defense Secretary?,0.6005973815917969,data/emb_0549.pt,data/graph_0549.pt
Fetterman calls NY Trump case politically motivated on The View,https://www.youtube.com/watch?v=dXqmnVTGNBQ,Will Biden pardon Trump?,0.6722560524940491,data/emb_0553.pt,data/graph_0553.pt
Jesse Watters predicts 'St. Joe' might be 'doling out pardons for Christmas',https://www.youtube.com/watch?v=n6dzRiYnNPg,Will Biden pardon Trump?,0.6349170804023743,data/emb_0554.pt,data/graph_0554.pt
Biden aides weigh pardons for those in Trump's 'crosshairs': Report,https://www.youtube.com/watch?v=2u8xNxgdE7o,Will Biden pardon Trump?,0.645361602306366,data/emb_0555.pt,data/graph_0555.pt
The Five: Biden loses his most loyal foot soldier after Hunter pardon,https://www.youtube.com/watch?v=6D_tcV05Mxg,Will Biden pardon Trump?,0.6494452357292175,data/emb_0556.pt,data/graph_0556.pt
Pete Hegseth's mother sets record straight: 'He's a warrior',https://www.youtube.com/watch?v=c4o3k0T10F8,Will Pete Hegseth be Trump's Defense Secretary?,0.7068588733673096,data/emb_0557.pt,data/graph_0557.pt
Pete Hegseth's mother sets record straight: 'He's a warrior',https://www.youtube.com/watch?v=c4o3k0T10F8,Pete Hegseth confirmed as Secretary of Defense?,0.6950505971908569,data/emb_0557.pt,data/graph_0557.pt
Former Obama staffers FURIOUS over Hunter Biden's pardon: 'Full of s---',https://www.youtube.com/watch?v=pxYydYUgX1c,Will Biden pardon Trump?,0.6413474678993225,data/emb_0559.pt,data/graph_0559.pt
Hunter Biden's pardon leaves Dems with deepening 'identity crisis',https://www.youtube.com/watch?v=3Yq62SAibq4,Will Biden pardon Trump?,0.7433895468711853,data/emb_0560.pt,data/graph_0560.pt
MSNBC pundit left speechless by Hunter Biden pardon news,https://www.youtube.com/watch?v=sYPY3zwG2RA,Will Biden pardon Trump?,0.6564227938652039,data/emb_0561.pt,data/graph_0561.pt
Ron DeSantis: This is a corrupt abuse of power,https://www.youtube.com/watch?v=LIdmPZa1oP8,Will Biden pardon Trump?,0.6144235730171204,data/emb_0562.pt,data/graph_0562.pt
'Nervous laughter': Trump delivers warning to Trudeau at Mar-a-Lago,https://www.youtube.com/watch?v=6TraGJw290U,Will Trump impose 25% tariff on Mexico or Canada before February?,0.7077939510345459,data/emb_0563.pt,data/graph_0563.pt
Special counsel doesn't want Hunter Biden case dismissed: No 'selective prosecution',https://www.youtube.com/watch?v=gXP2bjqXPhI,Will Biden pardon Trump?,0.6365302205085754,data/emb_0564.pt,data/graph_0564.pt
Judge Jeanine: Hunter's pardon shows the Bidens are afraid of something,https://www.youtube.com/watch?v=Wd0ScLo6RpY,Will Biden pardon Trump?,0.6419547200202942,data/emb_0565.pt,data/graph_0565.pt
The Five: Trump 'drops a bomb' on the deep state,https://www.youtube.com/watch?v=1Ho6Loq4zsk,Will Kash Patel be Trump's FBI director?,0.6790986061096191,data/emb_0566.pt,data/graph_0566.pt
The Five: Trump 'drops a bomb' on the deep state,https://www.youtube.com/watch?v=1Ho6Loq4zsk,Kash Patel confirmed as Director of the FBI?,0.6213292479515076,data/emb_0566.pt,data/graph_0566.pt
Kayleigh McEnany: There is a HUGE disparity with this.,https://www.youtube.com/watch?v=dICkMZik1bQ,Will Biden pardon Trump?,0.6060503721237183,data/emb_0568.pt,data/graph_0568.pt
This is fantastic news for Donald Trump: Kerri Urbahn,https://www.youtube.com/watch?v=n8dpGPmT8RM,Will Biden pardon Trump?,0.6914458870887756,data/emb_0569.pt,data/graph_0569.pt
"Trump's FBI pick will uncover 'a lot of evidence' of weaponization, KT McFarland warns",https://www.youtube.com/watch?v=aEbmGdl-FSk,Will Pam Bondi be Trump's Attorney General?,0.7348591685295105,data/emb_0570.pt,data/graph_0570.pt
"Trump's FBI pick will uncover 'a lot of evidence' of weaponization, KT McFarland warns",https://www.youtube.com/watch?v=aEbmGdl-FSk,Pam Bondi confirmed as Attorney General?,0.6835508346557617,data/emb_0570.pt,data/graph_0570.pt
'I'm just floored!': Hosts react to Hunter Biden pardon,https://www.youtube.com/watch?v=9XroGxpzasc,Will Biden pardon Trump?,0.6023545265197754,data/emb_0572.pt,data/graph_0572.pt
Mexican president reverses course after Trump threat,https://www.youtube.com/watch?v=tYxI3CwMN8k,Will Trump impose 25% tariff on Mexico or Canada before February?,0.6756658554077148,data/emb_0573.pt,data/graph_0573.pt
Doocy: This is a remarkable move,https://www.youtube.com/watch?v=9uhH1RI41hk,Will Biden pardon Trump?,0.614880383014679,data/emb_0574.pt,data/graph_0574.pt
'Got this one wrong': Dems RIP Biden for pardoning Hunter in major reversal,https://www.youtube.com/watch?v=5j1mYRO7AzU,Will Biden pardon Trump?,0.6889178156852722,data/emb_0575.pt,data/graph_0575.pt
CHANGE OF HEART: Biden defends sons pardon,https://www.youtube.com/watch?v=qDfBiQvrfzU,Will Biden pardon Trump?,0.6845695376396179,data/emb_0576.pt,data/graph_0576.pt
Trey Gowdy: Biden was always going to pardon his son,https://www.youtube.com/watch?v=cCuEPFvjDls,Will Biden pardon Trump?,0.6389555931091309,data/emb_0577.pt,data/graph_0577.pt
