title,url,matching_questions,audio_file,video_file,question_file,text_file,threshold_label
'We're going to get decapitalized really quick': Distributor voices concerns over Trump's tariffs,https://www.youtube.com/watch?v=XhZhikdWo9U,Will Trump reduce tariffs on Mexico or Canada today?,/media/user/data/polymarket/data/embbeding/audio/audio_0550.pt,/media/user/data/polymarket/data/embbeding/video/video_0550.pt,/media/user/data/polymarket/data/embbeding/question/question_0550.pt,/media/user/data/polymarket/data/embbeding/text/text_0550.pt,Impact
'We're going to get decapitalized really quick': Distributor voices concerns over Trump's tariffs,https://www.youtube.com/watch?v=XhZhikdWo9U,Will Canada remove retaliatory tariffs on USA in March?,/media/user/data/polymarket/data/embbeding/audio/audio_0550.pt,/media/user/data/polymarket/data/embbeding/video/video_0550.pt,/media/user/data/polymarket/data/embbeding/question/question_0551.pt,/media/user/data/polymarket/data/embbeding/text/text_0550.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Will Israel strike Iran on Saturday Oct 19?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0553.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Will Israel strike Iran on Thursday Oct 17?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0554.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Israel strike on Iranian nuclear facility in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0555.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Will Israel strike Iran on Friday Oct 18?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0556.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Will Israel strike Iran on Sunday Oct 20?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0557.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,No Israel strike Iran by Sunday Oct 20?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0558.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Another Iran strike on Israel in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0559.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Israel military response against Iran in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0560.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0561.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,No impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Israel military action against Iran by end of 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0562.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Will Israel strike Iran on Tuesday Oct 15?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0563.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Netanyahu reveals plans for strike on Iran,https://www.youtube.com/watch?v=YROnmSNGpzY,Will Israel strike Iran on Wednesday Oct 16?,/media/user/data/polymarket/data/embbeding/audio/audio_0553.pt,/media/user/data/polymarket/data/embbeding/video/video_0553.pt,/media/user/data/polymarket/data/embbeding/question/question_0564.pt,/media/user/data/polymarket/data/embbeding/text/text_0553.pt,Impact
Senator shares what GOP did after Musk called him 'traitor',https://www.youtube.com/watch?v=YTWsXB1hB80,Sea/Air ceasefire in Ukraine before May?,/media/user/data/polymarket/data/embbeding/audio/audio_0565.pt,/media/user/data/polymarket/data/embbeding/video/video_0565.pt,/media/user/data/polymarket/data/embbeding/question/question_0565.pt,/media/user/data/polymarket/data/embbeding/text/text_0565.pt,Impact
Senator shares what GOP did after Musk called him 'traitor',https://www.youtube.com/watch?v=YTWsXB1hB80,Will the US sanction Ukraine before April?,/media/user/data/polymarket/data/embbeding/audio/audio_0565.pt,/media/user/data/polymarket/data/embbeding/video/video_0565.pt,/media/user/data/polymarket/data/embbeding/question/question_0566.pt,/media/user/data/polymarket/data/embbeding/text/text_0565.pt,Impact
Senator shares what GOP did after Musk called him 'traitor',https://www.youtube.com/watch?v=YTWsXB1hB80,Russia x Ukraine Ceasefire by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0565.pt,/media/user/data/polymarket/data/embbeding/video/video_0565.pt,/media/user/data/polymarket/data/embbeding/question/question_0567.pt,/media/user/data/polymarket/data/embbeding/text/text_0565.pt,Impact
Haberman on why Trump's mindset around Hegseth's nomination flipped,https://www.youtube.com/watch?v=YuQj1yOoc8I,RFK Jr. confirmed as Health & Human Services Secretary?,/media/user/data/polymarket/data/embbeding/audio/audio_0568.pt,/media/user/data/polymarket/data/embbeding/video/video_0568.pt,/media/user/data/polymarket/data/embbeding/question/question_0568.pt,/media/user/data/polymarket/data/embbeding/text/text_0568.pt,No impact
Israel could inflict massive damage on Iran: Sen. Tom Cotton,https://www.youtube.com/watch?v=ZfdPC8ogi-0,Will Israel target Tehran?,/media/user/data/polymarket/data/embbeding/audio/audio_0569.pt,/media/user/data/polymarket/data/embbeding/video/video_0569.pt,/media/user/data/polymarket/data/embbeding/question/question_0569.pt,/media/user/data/polymarket/data/embbeding/text/text_0569.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 4.0% or more?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0570.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0571.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 4.0% or more?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0572.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0573.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 0%-1.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0574.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 0%-1.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0575.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 2.0%-3.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0576.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 3%-4.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0577.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will North Carolina be the tipping point state?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0578.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 2%-3.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0579.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 3.0%-4.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0580.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Democratic candidate win North Carolina by 1%-2.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0581.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
CNN projects Donald Trump will win North Carolina,https://www.youtube.com/watch?v=_SWPPhDuKl4,Will the Republican candidate win North Carolina by 1.0%-2.0%?,/media/user/data/polymarket/data/embbeding/audio/audio_0570.pt,/media/user/data/polymarket/data/embbeding/video/video_0570.pt,/media/user/data/polymarket/data/embbeding/question/question_0582.pt,/media/user/data/polymarket/data/embbeding/text/text_0570.pt,Impact
Biden urges Israel not to attack Iran's nuclear sites in rare appearance,https://www.youtube.com/watch?v=__gpRg13crY,Israel military response against Iran by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0584.pt,/media/user/data/polymarket/data/embbeding/video/video_0584.pt,/media/user/data/polymarket/data/embbeding/question/question_0584.pt,/media/user/data/polymarket/data/embbeding/text/text_0584.pt,No impact
Biden urges Israel not to attack Iran's nuclear sites in rare appearance,https://www.youtube.com/watch?v=__gpRg13crY,Israel military response against Iran in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0584.pt,/media/user/data/polymarket/data/embbeding/video/video_0584.pt,/media/user/data/polymarket/data/embbeding/question/question_0585.pt,/media/user/data/polymarket/data/embbeding/text/text_0584.pt,Impact
Neil deGrasse Tyson reacts to mysterious drone sightings in New Jersey,https://www.youtube.com/watch?v=_iBH9LKOKy0,Are the New Jersey mystery drones aliens?,/media/user/data/polymarket/data/embbeding/audio/audio_0586.pt,/media/user/data/polymarket/data/embbeding/video/video_0586.pt,/media/user/data/polymarket/data/embbeding/question/question_0586.pt,/media/user/data/polymarket/data/embbeding/text/text_0586.pt,Impact
Neil deGrasse Tyson reacts to mysterious drone sightings in New Jersey,https://www.youtube.com/watch?v=_iBH9LKOKy0,New Jersey mystery drones from foreign country?,/media/user/data/polymarket/data/embbeding/audio/audio_0586.pt,/media/user/data/polymarket/data/embbeding/video/video_0586.pt,/media/user/data/polymarket/data/embbeding/question/question_0587.pt,/media/user/data/polymarket/data/embbeding/text/text_0586.pt,Impact
Gutfeld: CBS News tried to salvage this train wreck,https://www.youtube.com/watch?v=_jgfFP9BRxE,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0588.pt,/media/user/data/polymarket/data/embbeding/video/video_0588.pt,/media/user/data/polymarket/data/embbeding/question/question_0588.pt,/media/user/data/polymarket/data/embbeding/text/text_0588.pt,Impact
Soldier points rifle at lawmaker outside South Korean parliament,https://www.youtube.com/watch?v=aBEDaKKMahw,South Korean President impeached by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_0593.pt,/media/user/data/polymarket/data/embbeding/video/video_0593.pt,/media/user/data/polymarket/data/embbeding/question/question_0593.pt,/media/user/data/polymarket/data/embbeding/text/text_0593.pt,Impact
Soldier points rifle at lawmaker outside South Korean parliament,https://www.youtube.com/watch?v=aBEDaKKMahw,South Korean President impeached in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0593.pt,/media/user/data/polymarket/data/embbeding/video/video_0593.pt,/media/user/data/polymarket/data/embbeding/question/question_0594.pt,/media/user/data/polymarket/data/embbeding/text/text_0593.pt,Impact
'Unprecedented' move: Trump invites Chinese President Xi Jinping to inauguration,https://www.youtube.com/watch?v=aC505eQqeIc,Will Xi Jinping attend presidential inauguration?,/media/user/data/polymarket/data/embbeding/audio/audio_0595.pt,/media/user/data/polymarket/data/embbeding/video/video_0595.pt,/media/user/data/polymarket/data/embbeding/question/question_0595.pt,/media/user/data/polymarket/data/embbeding/text/text_0595.pt,Impact
Maggie Haberman explains the thinking behind Trump's controversial picks,https://www.youtube.com/watch?v=aPysMxF7ZC0,Trump nominates RFK Jr. to Cabinet?,/media/user/data/polymarket/data/embbeding/audio/audio_0596.pt,/media/user/data/polymarket/data/embbeding/video/video_0596.pt,/media/user/data/polymarket/data/embbeding/question/question_0596.pt,/media/user/data/polymarket/data/embbeding/text/text_0596.pt,No impact
Maggie Haberman explains the thinking behind Trump's controversial picks,https://www.youtube.com/watch?v=aPysMxF7ZC0,Will Trump nominate RFK Jr. for HHS Secretary?,/media/user/data/polymarket/data/embbeding/audio/audio_0596.pt,/media/user/data/polymarket/data/embbeding/video/video_0596.pt,/media/user/data/polymarket/data/embbeding/question/question_0597.pt,/media/user/data/polymarket/data/embbeding/text/text_0596.pt,No impact
Drone expert explains what he thinks is behind drone sightings,https://www.youtube.com/watch?v=aeay5KkzYYk,New Jersey mystery drones from foreign country?,/media/user/data/polymarket/data/embbeding/audio/audio_0599.pt,/media/user/data/polymarket/data/embbeding/video/video_0599.pt,/media/user/data/polymarket/data/embbeding/question/question_0599.pt,/media/user/data/polymarket/data/embbeding/text/text_0599.pt,Impact
Drone expert explains what he thinks is behind drone sightings,https://www.youtube.com/watch?v=aeay5KkzYYk,Are the New Jersey mystery drones aliens?,/media/user/data/polymarket/data/embbeding/audio/audio_0599.pt,/media/user/data/polymarket/data/embbeding/video/video_0599.pt,/media/user/data/polymarket/data/embbeding/question/question_0600.pt,/media/user/data/polymarket/data/embbeding/text/text_0599.pt,Impact
Ex-HUD Secretary flags telling observation about Kamala Harris,https://www.youtube.com/watch?v=arfydfR3T28,Trump gets more black voters than in 2020?,/media/user/data/polymarket/data/embbeding/audio/audio_0601.pt,/media/user/data/polymarket/data/embbeding/video/video_0601.pt,/media/user/data/polymarket/data/embbeding/question/question_0601.pt,/media/user/data/polymarket/data/embbeding/text/text_0601.pt,No impact
Judge Jeanine: Nobody cares what leftist Hollywood elites think,https://www.youtube.com/watch?v=axzMVHUyFSM,Kamala Harris wins a solid red state?,/media/user/data/polymarket/data/embbeding/audio/audio_0602.pt,/media/user/data/polymarket/data/embbeding/video/video_0602.pt,/media/user/data/polymarket/data/embbeding/question/question_0602.pt,/media/user/data/polymarket/data/embbeding/text/text_0602.pt,Impact
Judge Jeanine: Nobody cares what leftist Hollywood elites think,https://www.youtube.com/watch?v=axzMVHUyFSM,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0602.pt,/media/user/data/polymarket/data/embbeding/video/video_0602.pt,/media/user/data/polymarket/data/embbeding/question/question_0603.pt,/media/user/data/polymarket/data/embbeding/text/text_0602.pt,Impact
Judge Jeanine: Nobody cares what leftist Hollywood elites think,https://www.youtube.com/watch?v=axzMVHUyFSM,Will George W. Bush endorse Kamala Harris?,/media/user/data/polymarket/data/embbeding/audio/audio_0602.pt,/media/user/data/polymarket/data/embbeding/video/video_0602.pt,/media/user/data/polymarket/data/embbeding/question/question_0604.pt,/media/user/data/polymarket/data/embbeding/text/text_0602.pt,Impact
Judge Jeanine: Nobody cares what leftist Hollywood elites think,https://www.youtube.com/watch?v=axzMVHUyFSM,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0602.pt,/media/user/data/polymarket/data/embbeding/video/video_0602.pt,/media/user/data/polymarket/data/embbeding/question/question_0605.pt,/media/user/data/polymarket/data/embbeding/text/text_0602.pt,Impact
Judge Jeanine: Nobody cares what leftist Hollywood elites think,https://www.youtube.com/watch?v=axzMVHUyFSM,Kamala Harris fires campaign manager?,/media/user/data/polymarket/data/embbeding/audio/audio_0602.pt,/media/user/data/polymarket/data/embbeding/video/video_0602.pt,/media/user/data/polymarket/data/embbeding/question/question_0606.pt,/media/user/data/polymarket/data/embbeding/text/text_0602.pt,Impact
Harris cracks a beer with Stephen Colbert as millions flee Hurricane Milton,https://www.youtube.com/watch?v=bDVS6mGxxQo,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0608.pt,/media/user/data/polymarket/data/embbeding/video/video_0608.pt,/media/user/data/polymarket/data/embbeding/question/question_0608.pt,/media/user/data/polymarket/data/embbeding/text/text_0608.pt,Impact
See Biden's reaction when reporter asks him if Trump should get credit for Gaza ceasefire,https://www.youtube.com/watch?v=bOAlULVM3HQ,Trump ends Gaza war in first 100 days?,/media/user/data/polymarket/data/embbeding/audio/audio_0611.pt,/media/user/data/polymarket/data/embbeding/video/video_0611.pt,/media/user/data/polymarket/data/embbeding/question/question_0611.pt,/media/user/data/polymarket/data/embbeding/text/text_0611.pt,Impact
See Biden's reaction when reporter asks him if Trump should get credit for Gaza ceasefire,https://www.youtube.com/watch?v=bOAlULVM3HQ,Israel x Hamas ceasefire by March 31?,/media/user/data/polymarket/data/embbeding/audio/audio_0611.pt,/media/user/data/polymarket/data/embbeding/video/video_0611.pt,/media/user/data/polymarket/data/embbeding/question/question_0612.pt,/media/user/data/polymarket/data/embbeding/text/text_0611.pt,Impact
See Biden's reaction when reporter asks him if Trump should get credit for Gaza ceasefire,https://www.youtube.com/watch?v=bOAlULVM3HQ,Israel x Hamas ceasefire by January 31?,/media/user/data/polymarket/data/embbeding/audio/audio_0611.pt,/media/user/data/polymarket/data/embbeding/video/video_0611.pt,/media/user/data/polymarket/data/embbeding/question/question_0613.pt,/media/user/data/polymarket/data/embbeding/text/text_0611.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win Connecticut by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0614.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get 82-84m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0615.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0616.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0617.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get  70-72m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0618.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get 80-82m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0619.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get  76-78m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0620.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get 78-80m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0621.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get 86-88m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0622.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0623.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,"Kamala wins 270-268 - MI, PA, WI",/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0624.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get  72-74m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0625.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,"Kamala wins 287-251 - PA, NV, MI, WI, AZ",/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0626.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,"Kamala wins 276-262 - PA, NV, MI, WI",/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0627.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Will Kamala Harris get 84-86m votes in the 2024 U.S. Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0628.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
Harry Enten describes poll warning signs for Harris with Black voters in Georgia and North Carolina,https://www.youtube.com/watch?v=bPdmWJHOFZM,Kamala Harris wins a solid red state?,/media/user/data/polymarket/data/embbeding/audio/audio_0614.pt,/media/user/data/polymarket/data/embbeding/video/video_0614.pt,/media/user/data/polymarket/data/embbeding/question/question_0629.pt,/media/user/data/polymarket/data/embbeding/text/text_0614.pt,Impact
